scenario,pctExpungement,seller_prosecution_culture,prosecution_culture_v,prosecution_culture_s,trafficker_exposure,geographic_csw_normalization,crim_record_obstacle,em_services_capacity,st_services_capacity,lt_services_capacity,buyer_prosecution_culture,csw_acceptance,TotalTSS,TotalSS,TotalYouthTSS,pctSSCrimRecord,pctExitedCrimRecord,TotalNonTraffickedSS,pctTraffickedVsNontrafficked,EmServicesAdult,STServicesAdult,LTServicesAdult,Traffickers,Buyers,demand,cost
22,0.0,0.0415663805801423,0.227011839760452,0.0992018211760986,0.0419685922673688,0.0892530299789033,0.686483843737229,1812.9439366967,221.694709203777,115.801228171711,0.01014630347573,0.465819293539148,8227.021576648704,10084.779708520215,1291.3533936316112,0.5566451816730187,0.5566451816730187,1857.758131871511,0.8157859481747561,663.8900771028261,204.64127003424258,111.16917904483574,1855.2913975258268,18098.795187021056,149330.93384978772,176.35481339177196
24,0.0,0.0566092876237565,0.195986463879019,0.11414367797008,0.0426296012185731,0.11783858211599,0.518041867227353,1688.87497379014,201.586800085624,117.741580157751,0.0106450003051049,0.579333300403074,11182.11000430867,14669.442051962324,1374.0264383016336,0.35061110036341087,0.35061110036341087,3487.3320476536537,0.7622723457851517,844.4374868950417,186.0801231559475,113.03191695143414,2379.0595310022472,20349.536937129345,223085.7916067902,214.20524555878873
25,0.0,0.0580658316838602,0.18827677774238,0.113080376620252,0.0522794453820151,0.111350379820737,0.491129790585434,2316.48381945749,278.232006477297,111.906516578234,0.0105282996174745,0.46500626708457,9875.261324217265,12189.025532223366,1705.5055454831838,0.34191001273675514,0.34191001273675514,2313.7642080061014,0.8101764409394872,912.7313635590566,256.8295444405556,107.43025591509783,2155.730545964757,24610.075017223186,203031.99368160797,190.9186891250827
32,0.0,0.0554468624114617,0.226059139254105,0.111921005325949,0.0503265200625286,0.100945298265134,0.486786853851336,1734.37385732798,278.806633385184,106.980986127937,0.00895322905942825,0.54368514363653,9007.889356115553,11656.5847303398,1065.0301670481924,0.3467577723384373,0.3467577723384373,2648.6953742242476,0.7727726057418676,867.1869286639617,257.35996927860515,102.70174668281271,2072.644237495229,20492.244355291823,199515.40834495611,185.30259546215845
27,0.0,0.0520646715196989,0.233314860307414,0.107924666672016,0.0474743008923007,0.084681700289003,0.522080720333394,2187.37711503687,295.397121826078,112.712967449763,0.0109241588884529,0.488698442329349,10433.975679395407,13933.888540223597,1314.4509221291441,0.3266378320053149,0.3266378320053149,3499.91286082819,0.7488200906211622,1093.6885575183783,272.67426630096884,108.20444875176567,2764.707423945154,22349.066270301042,240062.54757207903,230.68317971595854
28,0.0,0.0570152986139542,0.190146830278035,0.102964811947012,0.0443631664826343,0.11389458966908,0.509886340591669,1869.37713309173,220.022498316019,101.752195234833,0.0115234771681394,0.406663253756507,8534.481664871077,11009.518635499126,1357.6583973572863,0.26468303399174486,0.26468303399174486,2475.036970628049,0.7751911729684955,885.9620589056725,203.0976907532352,97.68210742543286,2146.211759850865,17413.289491727053,160507.5260284709,217.68632843219905
31,0.0,0.046922430061063,0.188945217593591,0.094283368179802,0.0548362899805615,0.0827444358408718,0.677027643726607,2034.23575481005,262.365130800776,98.0491828373034,0.0108874556649555,0.447845774315132,10089.636655409353,12419.169946980495,1593.4218888172525,0.3844548691032952,0.3844548691032952,2329.5332915711424,0.8124243969994526,947.5068607934571,242.18319766224167,94.12721552380445,2559.0375383266446,21026.57040681878,215571.20455048402,230.88022162940837
29,0.0,0.0431341201762388,0.239656382531893,0.114824515664449,0.0424551508914446,0.116864877888305,0.607196828197876,1602.61127567853,288.275718154213,115.911206744235,0.0100883313829399,0.545755703881748,11320.919226906746,13917.654793719012,1476.7077094094525,0.40912051260767646,0.40912051260767646,2596.7355668122655,0.8134214704057638,801.3056378392366,266.100662911555,111.27475847445879,2421.110704630009,22761.849209628024,252908.5923705552,189.3793153658744
47,0.0,0.054752593111269,0.192188132806432,0.119819050715104,0.0433082297263988,0.0803489743958159,0.614485460179574,1741.09590427404,251.158231954186,106.48260643846,0.00948024565872753,0.544554334441281,8848.225980090268,12096.608346697769,1073.3658609144304,0.424996928262499,0.424996928262499,3248.3823666075004,0.7314633760549691,783.8949226885446,231.83836795769705,102.22330218091479,2221.7433117502587,20689.75788297181,199006.47603037732,203.4786033992414
45,0.0,0.0470637402128832,0.160559121040173,0.103139346181616,0.0582559153759543,0.089117799751675,0.535835551627199,2222.00884991552,222.471142969575,106.863425622861,0.00894787568230459,0.519265613348253,6607.841768174861,8040.763036664942,878.6675670327654,0.22227528450437994,0.22227528450437994,1432.9212684900813,0.8217928743881485,753.7154293314732,205.35797812574845,102.58888859793974,1872.1369085183578,16755.923266394744,135454.43955232613,198.28643255926727
