scenario,pctExpungement,seller_prosecution_culture,prosecution_culture_v,prosecution_culture_s,trafficker_exposure,geographic_csw_normalization,crim_record_obstacle,em_services_capacity,st_services_capacity,lt_services_capacity,buyer_prosecution_culture,csw_acceptance,TotalTSS,TotalSS,TotalYouthTSS,pctSSCrimRecord,pctExitedCrimRecord,TotalNonTraffickedSS,pctTraffickedVsNontrafficked,EmServicesAdult,STServicesAdult,LTServicesAdult,Traffickers,Buyers,demand,cost
1852,0.220880888379223,0.385987144138887,0.439171877999097,0.081671732114242,0.717863649374647,0.0991404590556824,0.373516860490452,8525.35613679471,732.520877924922,182.438812371887,0.0363584728415289,0.586134739641111,37834.422584208776,40149.50185020687,9013.896443166172,0.686133249565391,0.5345795278548643,2315.0792659980943,0.942338530758479,3203.2847662544395,676.173118084491,175.14125987699788,4147.899880549262,61823.220926385475,486592.50780731736,131.78832818716592
1853,0.505394232885245,0.305458088221691,0.250959531852613,0.141514411264003,0.533523010767126,0.111107272309957,0.43832004031568,1238.49541506378,515.876581446566,380.579785416602,0.17920479784485,0.759676856267644,68425.56891961905,73051.09067448409,9136.672121157735,0.6212671813392314,0.30728233080951217,4625.52175486504,0.9366810034982724,619.2477075318617,476.1937674891116,365.3565939999107,7627.155625995033,44566.240452743084,824697.4426929596,182.61783625600336
1854,0.841241023632668,0.00647544031964699,0.364775623446622,0.429180948218504,0.511940376001517,0.0806425096812775,0.252123496727964,2844.2207826038,715.598608113182,257.576110435001,0.136351741926452,0.0494446445415731,3221.840432048846,3399.5891088119415,454.0686919156127,0.13982148844564646,0.022197916379787578,177.74867676309532,0.9477146587208555,533.4249759313691,660.5525613351925,247.27306601758733,511.7957261477541,14048.269706242052,11516.19076183706,34.60180709644645
1856,0.732106133281119,0.0119391677547211,0.228809189960002,0.0314642697645227,0.0190307308832093,0.11300001064922,0.138587497201425,3090.24265650022,720.00239120577,308.92041857895,0.0837502922962665,0.666655511681424,4088.372939849332,5959.217798045982,775.8644902073663,0.024128080293829634,0.006463764726417656,1870.84485819665,0.6860586537363852,1366.9439746895903,664.6175918821968,296.5636018357647,3057.780843506565,17044.475877710145,124022.28321129973,287.40797368679824
1839,0.80192707828428,0.491369570179316,0.472832266486127,0.312330171315367,0.754859875370795,0.100047178834378,0.604031803925393,6122.50683357811,448.800331224028,147.359230301349,0.0127870715003773,0.726482736678247,36051.70281213057,36599.96376576907,2853.5957945774308,0.8092706476294325,0.1602946016347346,548.2609536384989,0.9850201776934197,1276.6962478753471,414.2772288221535,141.4648610892814,3857.418542258395,59272.47243692505,427810.09721511934,122.24798154027793
1870,0.48060747947355,0.026179895862397,0.247540612941323,0.0995674029786332,0.237975786794188,0.096530529170308,0.575262948586958,2275.54897355691,368.141577697426,479.010331076089,0.0482332129996826,0.644510695963101,33714.23370638707,40886.67876112815,5908.947737424271,0.2420864394395145,0.12573788596576324,7172.445054741074,0.8245774596502548,1137.7744867783983,339.8229947975978,459.8499178330182,5359.716387762827,47929.231172455606,766969.8869546187,209.347939089232
1857,0.225627959009897,0.0749630699977022,0.148246667147902,0.0279371962355074,0.560214143259383,0.105147746316094,0.177549364779688,8625.82862504947,202.187491043734,202.129612870234,0.154429576505258,0.599708592773321,1090.6624843647728,1259.1296831349252,203.59698853861272,0.06221349393534875,0.04817639027584141,168.46719877015244,0.8662034570174613,363.3837617609033,186.63460711727984,141.37419518287535,230.07245027259495,23533.959300342085,6261.797032446044,77.32440288736053
1858,0.326275113371344,0.115214099318076,0.336952781280704,0.159693679972473,0.558874117309362,0.107651216727047,0.222633603075855,7800.8788021387,249.033325505989,123.986341958407,0.0892611568573674,0.984418195326351,15451.045410411925,17260.75563082842,2714.4446878915714,0.12705464241361603,0.08559987455575789,1809.710220416493,0.8951546352244119,3900.4394010692367,229.87691585166905,119.0268882800639,2070.159511347607,22371.196339635535,175072.9700326896,103.45295203344574
1859,0.309563171271644,0.0031517302515932,0.170607490343055,0.20679908541161,0.154447804750616,0.112384923790898,0.230871787150819,8790.27872714051,537.126876835172,442.789172269199,0.104160591955335,0.664039402730219,8078.342067408189,8720.185650041816,3559.3781225821067,0.11492413337319059,0.07934785419054033,641.8435826336272,0.9263956516074231,816.0712287316112,495.8094247709018,425.0776053784038,1503.2961628406301,25785.436006964555,54343.58961925528,67.43679021898075
1860,0.314630113186163,0.2981226584559,0.235449671962179,0.448144339045595,0.308803131856952,0.0929818771715054,0.366722783756407,5921.59686604047,659.865805471101,132.257167603053,0.123502472610625,0.176113064634678,1.2801709790118747,1.5169383859364693,0.0,0.43577767253397287,0.29866889410060626,0.23676740692459464,0.8439175848408449,0.28874023269760507,3.875053365107431,11.25617092508636,5.214038529916854E-105,13268.855384434188,0.0,1.0
1861,0.011176885584978,0.279952517136449,0.12291075243276,0.337926246591206,0.741403475814057,0.0955879849371653,0.201892635733294,4819.60442195323,871.545787523173,331.65578560465,0.116430084531469,0.582400320237795,159.6396144073224,172.3903552947422,37.85714555029898,0.04908843537085332,0.04853977954516771,12.750740887419795,0.9260356481914583,56.430924263703076,367.79233733057777,298.9915250763395,35.09427381834791,20452.47752730477,180.36116435714425,14.811406547891814
1862,0.529148890237924,0.192578430915523,0.258777318413639,0.350228748837262,0.475342273412943,0.106201176746414,0.544168593334341,5829.04178915351,286.981679733367,336.409534404165,0.00463877350084214,0.988441305887228,81133.99478560551,88891.73091559295,9545.024490475656,0.3115854473910329,0.14671035368978078,7757.7361299874465,0.9127282588596031,2914.5208945766417,264.9061659076972,322.95315302797115,9752.814050495956,90155.5136019559,1453854.0139405201,210.72788605797777
1848,0.111896263446153,0.00786428519898459,0.145172409627087,0.231449946369734,0.248897816267336,0.110157395589672,0.343017816007518,8466.19170705815,168.555301133697,104.196614260099,0.0750049183912898,0.232303620142613,1654.2991239739652,1936.566113436077,269.23118021012505,0.003323156931089065,0.0029513080876550136,282.26698946211195,0.8542435564147709,344.72129657044644,155.5895087387841,100.02874968968823,346.7102909018758,9145.037283788335,5495.417031783493,39.232612628398165
1864,0.881098765712917,0.0341923130397477,0.457369911483571,0.0261589239090897,0.883110251428352,0.0917127316939666,0.441762917752098,3992.70858085424,265.779581557341,335.324374289166,0.160209259193443,0.43597626855407,1.2097303544497098,1.4781950849557124,0.0,0.13457946118013214,0.016001664044008282,0.2684647305060026,0.8183834236507112,0.3074890597847571,1.1129913061361003,6.109348536617191,3.8016189737431136E-94,16801.50097084599,0.0,1.0
